prod_id,prod_desc,prod_long_desc,theme_name,prod_id,ages,piece_count,set_name,prod_id,country,list_price,prod_id,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
76045,blah,blahblah,DC Comics™ Super Heroes,76045,7-14,306,Kryptonite Interception,76045,US,29.99,76045,18.0,4.5,Average,4.6,4.3
76075,blah,blahblah,DC Comics™ Super Heroes,76075,6-12,286,Wonder Woman™ Warrior Battle,76075,US,29.99,76075,7.0,5.0,Easy,4.7,4.8
76056,blah,blahblah,DC Comics™ Super Heroes,76056,6-12,257,Batman™: Rescue from Ra's al Ghul™,76056,US,29.99,76056,8.0,4.5,Average,4.4,3.9
76025,blah,blahblah,DC Comics™ Super Heroes,76025,6-12,174,Green Lantern vs. Sinestro,76025,US,19.99,76025,32.0,4.6,Easy,4.8,4.7
41234,blah,blahblah,DC Super Hero Girls,41234,7-12,142,Bumblebee™ Helicopter,41234,US,14.99,41234,2.0,4.5,Average,4.0,3.5
76044,blah,blahblah,DC Comics™ Super Heroes,76044,6-12,91,Clash of the Heroes,76044,US,12.99,76044,30.0,4.3,Easy,4.3,4.4
76068,blah,blahblah,DC Comics™ Super Heroes,76068,5-12,93,Mighty Micros: Superman™ vs. Bizarro™,76068,US,9.99,76068,3.0,4.7,Easy,4.7,5.0
76069,blah,blahblah,DC Comics™ Super Heroes,76069,5-12,83,Mighty Micros: Batman™ vs. Killer Moth™,76069,US,9.99,76069,1.0,5.0,Easy,5.0,5.0
76070,blah,blahblah,DC Comics™ Super Heroes,76070,5-12,85,Mighty Micros: Wonder Woman™ vs. Doomsday™,76070,US,9.99,76070,2.0,5.0,Easy,5.0,5.0
71287,blah,blahblah,DIMENSIONS™,71287,7-14,56,Teen Titans Go!™ Fun Pack,71287,US,14.99,71287,,,nan,,
71343,blah,blahblah,DIMENSIONS™,71343,7-14,56,The Powerpuff Girls™ Fun Pack,71343,US,14.99,71343,1.0,4.0,Easy,5.0,5.0
71346,blah,blahblah,DIMENSIONS™,71346,7-14,93,The Powerpuff Girls™ Team Pack,71346,US,24.99,71346,,,nan,,
71349,blah,blahblah,DIMENSIONS™,71349,7-14,56,Beetlejuice™ Fun Pack,71349,US,14.99,71349,1.0,5.0,Easy,5.0,5.0
71255,blah,blahblah,DIMENSIONS™,71255,7-14,105,Teen Titans Go!™ Team Pack,71255,US,24.99,71255,2.0,3.5,Easy,4.0,3.5
71242,blah,blahblah,DIMENSIONS™,71242,7-14,259,Ghostbusters™ Story Pack,71242,US,49.99,71242,5.0,4.8,Average,4.2,3.6
71264,blah,blahblah,DIMENSIONS™,71264,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,71264,US,44.99,71264,2.0,4.5,Easy,4.5,3.5
71267,blah,blahblah,DIMENSIONS™,71267,7-14,118,Goonies™ Level Pack,71267,US,29.99,71267,2.0,5.0,Average,5.0,5.0
71248,blah,blahblah,DIMENSIONS™,71248,7-14,76,Mission: Impossible™ Level Pack,71248,US,29.99,71248,6.0,4.2,Easy,4.5,3.4
71229,blah,blahblah,DIMENSIONS™,71229,7-14,92,DC Comics™ Team Pack,71229,US,24.99,71229,2.0,4.0,Easy,4.0,3.5
71235,blah,blahblah,DIMENSIONS™,71235,7-14,96,Midway Arcade™ Level Pack,71235,US,24.99,71235,11.0,3.4,Average,3.2,3.7
71348,blah,blahblah,DIMENSIONS™,71348,7-14,64,Harry Potter™ Fun Pack,71348,US,14.99,71348,1.0,5.0,Very Easy,5.0,5.0
71266,blah,blahblah,DIMENSIONS™,71266,7-14,46,LEGO® City Fun Pack,71266,US,14.99,71266,2.0,5.0,Average,5.0,5.0
71238,blah,blahblah,DIMENSIONS™,71238,7-14,40,Cyberman™ Fun Pack,71238,US,11.99,71238,7.0,4.5,Easy,4.6,4.3
71218,blah,blahblah,DIMENSIONS™,71218,7-14,39,LEGO® DIMENSIONS™ Gollum Fun Pack,71218,US,11.99,71218,3.0,4.0,Easy,4.3,3.7
71232,blah,blahblah,DIMENSIONS™,71232,7-14,59,LEGO® DIMENSIONS™ Eris Fun Pack,71232,US,11.99,71232,4.0,4.0,Average,3.8,3.0
71040,blah,blahblah,Disney™,71040,16+,4080,The Disney Castle,71040,US,349.99,71040,171.0,4.5,Challenging,4.7,4.5
71042,blah,blahblah,Disney™,71042,14+,2294,Silent Mary,71042,US,199.99,71042,52.0,3.3,Average,4.5,4.3
41148,blah,blahblah,Disney™,41148,6-12,701,Elsa's Magical Ice Palace,41148,US,79.99,41148,5.0,4.0,Average,4.0,3.8
41154,blah,blahblah,Disney™,41154,6-12,585,Cinderella's Dream Castle,41154,US,69.99,41154,3.0,4.3,Challenging,4.3,3.3
41153,blah,blahblah,Disney™,41153,6-12,380,Ariel's Royal Celebration Boat,41153,US,49.99,41153,3.0,4.3,Average,4.3,3.3
41150,blah,blahblah,Disney™,41150,6-12,307,Moana’s Ocean Voyage,41150,US,39.99,41150,3.0,4.7,Easy,4.7,4.7
41152,blah,blahblah,Disney™,41152,6-12,322,Sleeping Beauty's Fairytale Castle,41152,US,39.99,41152,3.0,4.7,Easy,4.3,4.3
41146,blah,blahblah,Disney™,41146,6-12,350,Cinderella's Enchanted Evening,41146,US,39.99,41146,4.0,4.3,Average,4.8,4.3
10744,blah,blahblah,Juniors,10744,4-7,191,Thunder Hollow Crazy 8 Race,10744,US,34.99,10744,2.0,5.0,Average,5.0,4.5
41145,blah,blahblah,Disney™,41145,5-12,222,Ariel and the Magical Spell,41145,US,29.99,41145,2.0,5.0,Average,5.0,4.5
10736,blah,blahblah,Juniors,10736,4-7,94,Anna & Elsa's Frozen Playground,10736,US,24.99,10736,3.0,4.7,Average,4.7,4.7
10743,blah,blahblah,Juniors,10743,4-7,116,Smokey's Garage,10743,US,19.99,10743,2.0,5.0,Easy,4.5,5.0
10742,blah,blahblah,Juniors,10742,4-7,95,Willy's Butte Speed Training,10742,US,19.99,10742,2.0,2.5,Easy,3.0,3.0
41155,blah,blahblah,Disney™,41155,5-12,125,Elsa's Market Adventure,41155,US,19.99,41155,,,nan,,
41151,blah,blahblah,Disney™,41151,5-12,104,Mulan's Training Day,41151,US,14.99,41151,1.0,5.0,Average,5.0,5.0
10730,blah,blahblah,Juniors,10730,4-7,47,Lightning McQueen Speed Launcher,10730,US,9.99,10730,8.0,3.9,Very Easy,4.0,3.9
10733,blah,blahblah,Juniors,10733,4-7,62,Mater's Junkyard,10733,US,9.99,10733,3.0,4.3,Easy,4.7,5.0
40307,blah,blahblah,Disney™,40307,6+,115,Castle Interior Kit,40307,US,9.99,40307,1.0,4.0,Easy,5.0,4.0
40388,blah,blahblah,Disney™,40388,6+,80,Mini-Doll Dress-Up Kit,40388,US,9.99,40388,1.0,5.0,Easy,5.0,5.0
10732,blah,blahblah,Juniors,10732,4-7,75,Guido and Luigi's Pit Stop,10732,US,9.99,10732,1.0,5.0,nan,5.0,5.0
10731,blah,blahblah,Juniors,10731,4-7,59,Cruz Ramirez Race Simulator,10731,US,9.99,10731,3.0,4.3,Easy,5.0,4.3
41066,blah,blahblah,Disney™,41066,5-12,174,Anna & Kristoff’s Sleigh Adventure,41066,US,29.99,41066,11.0,4.3,Easy,4.0,3.8
41149,blah,blahblah,Disney™,41149,5-12,205,Moana’s Island Adventure,41149,US,24.99,41149,2.0,5.0,Challenging,4.5,4.5
41142,blah,blahblah,Disney™,41142,5-12,186,Palace Pets Royal Castle,41142,US,19.99,41142,1.0,5.0,Very Easy,5.0,5.0
41147,blah,blahblah,Disney™,41147,5-12,153,Anna's Snow Adventure,41147,US,19.99,41147,2.0,5.0,Easy,5.0,5.0
41144,blah,blahblah,Disney™,41144,5-12,75,Petite's Royal Stable,41144,US,9.99,41144,,,nan,,
41143,blah,blahblah,Disney™,41143,5-12,61,Berry's Kitchen,41143,US,5.99,41143,,,nan,,
10880,blah,blahblah,DUPLO®,10880,2-5,22,T. rex Tower,10880,US,29.99,10880,,,nan,,
10879,blah,blahblah,DUPLO®,10879,2-5,24,Gentle Giants Petting Zoo,10879,US,19.99,10879,1.0,,nan,5.0,
10508,blah,blahblah,DUPLO®,10508,2-5,134,Deluxe Train Set,10508,US,109.99,10508,22.0,4.6,Average,4.1,3.7
10805,blah,blahblah,DUPLO®,10805,2-5,163,Around the World,10805,US,99.99,10805,8.0,4.9,Easy,5.0,4.8
10840,blah,blahblah,DUPLO®,10840,2-5,106,Big Fair,10840,US,79.99,10840,1.0,4.0,Easy,5.0,4.0
10869,blah,blahblah,DUPLO®,10869,2-5,104,Farm Adventures,10869,US,59.99,10869,,,nan,,
10836,blah,blahblah,DUPLO®,10836,2-5,98,Town Square,10836,US,59.99,10836,,,nan,,
10813,blah,blahblah,DUPLO®,10813,2-5,67,Big Construction Site,10813,US,49.99,10813,1.0,5.0,Average,5.0,5.0
10864,blah,blahblah,DUPLO®,10864,2-5,71,Large Playground Brick Box,10864,US,49.99,10864,,,nan,,
10507,blah,blahblah,DUPLO®,10507,2-5,52,My First Train Set,10507,US,44.99,10507,11.0,4.9,Easy,4.7,4.4
10835,blah,blahblah,DUPLO®,10835,2-5,69,Family House,10835,US,39.99,10835,,,nan,,
10844,blah,blahblah,DUPLO®,10844,2-5,70,Minnie Mouse Bow-tique,10844,US,39.99,10844,,,nan,,
10841,blah,blahblah,DUPLO®,10841,2-5,61,Fun Family Fair,10841,US,39.99,10841,,,nan,,
10846,blah,blahblah,DUPLO®,10846,2-5,28,Flo's Café,10846,US,39.99,10846,3.0,5.0,Easy,5.0,4.5
10827,blah,blahblah,DUPLO®,10827,2-5,48,Mickey & Friends Beach House,10827,US,34.99,10827,3.0,5.0,Very Easy,5.0,5.0
10834,blah,blahblah,DUPLO®,10834,2-5,57,Pizzeria,10834,US,29.99,10834,2.0,5.0,Average,5.0,5.0
10823,blah,blahblah,DUPLO®,10823,2-5,28,Batwing Adventure,10823,US,29.99,10823,3.0,4.3,Average,4.3,3.3
10857,blah,blahblah,DUPLO®,10857,2-5,31,Piston Cup Race,10857,US,29.99,10857,1.0,5.0,Easy,5.0,4.0
10837,blah,blahblah,DUPLO®,10837,2-5,45,Santa's Winter Holiday,10837,US,29.99,10837,5.0,4.5,Easy,4.2,3.8
10876,blah,blahblah,DUPLO®,10876,2-5,38,Spider-Man & Hulk Adventures,10876,US,29.99,10876,,,nan,,
10863,blah,blahblah,DUPLO®,10863,1½-3,34,My First Animal Brick Box,10863,US,29.99,10863,,,nan,,
10878,blah,blahblah,DUPLO®,10878,2-5,37,Rapunzel´s Tower,10878,US,29.99,10878,1.0,5.0,Very Easy,5.0,5.0
10868,blah,blahblah,DUPLO®,10868,2-5,59,Farm Pony Stable,10868,US,29.99,10868,,,nan,,
10865,blah,blahblah,DUPLO®,10865,1½-5,70,Fun Creations,10865,US,29.99,10865,,,nan,,
10572,blah,blahblah,DUPLO®,10572,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,10572,US,29.99,10572,4.0,4.8,Very Easy,5.0,4.0
10592,blah,blahblah,DUPLO®,10592,2-5,26,Fire Truck,10592,US,24.99,10592,2.0,5.0,Very Easy,5.0,5.0
10597,blah,blahblah,DUPLO®,10597,2-5,24,Mickey & Minnie Birthday Parade,10597,US,24.99,10597,4.0,5.0,Easy,4.8,4.7
10839,blah,blahblah,DUPLO®,10839,2-5,32,Shooting Gallery,10839,US,24.99,10839,,,nan,,
10845,blah,blahblah,DUPLO®,10845,1½-3,24,My First Carousel,10845,US,24.99,10845,6.0,2.2,Average,2.2,3.2
10871,blah,blahblah,DUPLO®,10871,2-5,29,Airport,10871,US,24.99,10871,,,nan,,
10833,blah,blahblah,DUPLO®,10833,2-5,39,Preschool,10833,US,19.99,10833,2.0,5.0,Average,5.0,5.0
10847,blah,blahblah,DUPLO®,10847,1½-3,23,Number Train,10847,US,19.99,10847,5.0,5.0,Easy,5.0,4.8
10816,blah,blahblah,DUPLO®,10816,1½-5,36,My First Cars and Trucks,10816,US,19.99,10816,6.0,4.8,Easy,5.0,4.7
10812,blah,blahblah,DUPLO®,10812,2-5,26,Truck & Tracked Excavator,10812,US,19.99,10812,2.0,5.0,Average,5.0,5.0
10856,blah,blahblah,DUPLO®,10856,2-5,23,Mater´s Shed,10856,US,19.99,10856,1.0,5.0,Easy,5.0,5.0
10867,blah,blahblah,DUPLO®,10867,2-5,26,Farmers' Market,10867,US,19.99,10867,,,nan,,
10877,blah,blahblah,DUPLO®,10877,2-5,19,Belle´s Tea Party,10877,US,19.99,10877,1.0,3.0,nan,4.0,4.0
10861,blah,blahblah,DUPLO®,10861,1½-3,28,My First Emotions,10861,US,19.99,10861,,,nan,,
10843,blah,blahblah,DUPLO®,10843,2-5,15,Mickey Racer,10843,US,14.99,10843,,,nan,,
10832,blah,blahblah,DUPLO®,10832,2-5,19,Birthday Picnic,10832,US,14.99,10832,,,nan,,
10809,blah,blahblah,DUPLO®,10809,2-5,15,Police Patrol,10809,US,14.99,10809,1.0,3.0,Easy,4.0,3.0
10862,blah,blahblah,DUPLO®,10862,1½-3,41,My First Celebration,10862,US,14.99,10862,,,nan,,
2304,blah,blahblah,DUPLO®,2304,1½-5,1,LEGO® DUPLO® Green Baseplate,2304,US,14.99,2304,15.0,4.4,Easy,4.0,3.3
10838,blah,blahblah,DUPLO®,10838,2-5,15,Family Pets,10838,US,9.99,10838,2.0,5.0,Very Easy,5.0,5.0
10870,blah,blahblah,DUPLO®,10870,2-5,16,Farm Animals,10870,US,9.99,10870,,,nan,,
10858,blah,blahblah,DUPLO®,10858,1½-3,18,My First Puzzle Pets,10858,US,9.99,10858,,,nan,,
10851,blah,blahblah,DUPLO®,10851,1½-3,6,My First Bus,10851,US,4.99,10851,,,nan,,
10859,blah,blahblah,DUPLO®,10859,1½-3,6,My First Ladybug,10859,US,4.99,10859,,,nan,,
10860,blah,blahblah,DUPLO®,10860,1½-3,6,My First Race Car,10860,US,4.99,10860,,,nan,,
10608,blah,blahblah,DUPLO®,10608,2-5,28,Spider-Man Spider Truck Adventure,10608,US,29.99,10608,1.0,5.0,Average,5.0,5.0
10607,blah,blahblah,DUPLO®,10607,2-5,13,Spider-Man Web-Bike Workshop,10607,US,14.99,10607,3.0,3.0,Easy,3.7,2.5
10820,blah,blahblah,DUPLO®,10820,2-5,110,LEGO® DUPLO® Creative Building Basket,10820,US,59.99,10820,2.0,3.0,Very Easy,3.5,4.0
10804,blah,blahblah,DUPLO®,10804,2-5,86,Jungle,10804,US,49.99,10804,2.0,4.5,Easy,4.5,4.0
10855,blah,blahblah,DUPLO®,10855,2-5,56,Cinderella´s Magical Castle,10855,US,34.99,10855,,,nan,,
10606,blah,blahblah,DUPLO®,10606,2-5,39,Doc McStuffins™ Backyard Clinic,10606,US,29.99,10606,,,nan,,
10822,blah,blahblah,DUPLO®,10822,2-5,30,Sofia the First Magical Carriage,10822,US,29.99,10822,2.0,5.0,Very Easy,5.0,4.5
10817,blah,blahblah,DUPLO®,10817,1½-5,70,LEGO® DUPLO® Creative Chest,10817,US,29.99,10817,,,nan,,
10828,blah,blahblah,DUPLO®,10828,2-5,30,Doc McStuffins´ Pet Vet Care,10828,US,24.99,10828,,,nan,,
10590,blah,blahblah,DUPLO®,10590,2-5,29,Airport,10590,US,19.99,10590,3.0,5.0,Easy,5.0,4.7
10616,blah,blahblah,DUPLO®,10616,1½-5,25,My First Playhouse,10616,US,19.99,10616,3.0,4.7,Easy,5.0,4.7
10818,blah,blahblah,DUPLO®,10818,1½-5,29,My First Truck,10818,US,19.99,10818,,,nan,,
10615,blah,blahblah,DUPLO®,10615,1½-5,12,My First Tractor,10615,US,14.99,10615,3.0,5.0,Very Easy,5.0,4.7
10801,blah,blahblah,DUPLO®,10801,2-5,13,Baby Animals,10801,US,9.99,10801,4.0,4.3,Easy,5.0,4.3
10808,blah,blahblah,DUPLO®,10808,2-5,13,Little Plane,10808,US,9.99,10808,1.0,5.0,Very Easy,5.0,5.0
10831,blah,blahblah,DUPLO®,10831,1½-5,19,My First Caterpillar,10831,US,9.99,10831,,,nan,,
10849,blah,blahblah,DUPLO®,10849,1½-3,10,My First Plane,10849,US,4.99,10849,,,nan,,
10852,blah,blahblah,DUPLO®,10852,1½-3,7,My First Bird,10852,US,4.99,10852,2.0,4.5,Very Easy,5.0,5.0
10850,blah,blahblah,DUPLO®,10850,1½-3,8,My First Cakes,10850,US,4.99,10850,2.0,4.5,Easy,5.0,5.0
41188,blah,blahblah,Elves,41188,8-12,695,Breakout from the Goblin King's Fortress,41188,US,69.99,41188,1.0,,nan,5.0,
41194,blah,blahblah,Elves,41194,9-12,646,Noctura's Tower & the Earth Fox Rescue,41194,US,59.99,41194,2.0,5.0,nan,4.5,3.0
41187,blah,blahblah,Elves,41187,8-12,460,Rosalyn's Healing Hideout,41187,US,49.99,41187,6.0,4.5,Average,4.3,4.2
41193,blah,blahblah,Elves,41193,8-12,451,Aira & the Song of the Wind Dragon,41193,US,39.99,41193,2.0,4.5,Average,5.0,4.5
41183,blah,blahblah,Elves,41183,8-12,339,The Goblin King's Evil Dragon,41183,US,29.99,41183,8.0,4.3,Average,4.3,4.4
41192,blah,blahblah,Elves,41192,8-12,360,Azari & the Fire Lion Capture,41192,US,29.99,41192,2.0,4.0,Average,4.0,3.5
41191,blah,blahblah,Elves,41191,7-12,205,Naida & the Water Turtle Ambush,41191,US,19.99,41191,2.0,5.0,Average,5.0,5.0
41186,blah,blahblah,Elves,41186,7-12,145,Azari & the Goblin Forest Escape,41186,US,19.99,41186,2.0,5.0,Average,5.0,3.5
41190,blah,blahblah,Elves,41190,7-12,149,Emily Jones & the Eagle Getaway,41190,US,14.99,41190,2.0,5.0,Easy,5.0,5.0
41185,blah,blahblah,Elves,41185,7-12,637,Magic Rescue from the Goblin Village,41185,US,59.99,41185,3.0,5.0,Average,5.0,4.5
41181,blah,blahblah,Elves,41181,7-12,67,Naida's Gondola & the Goblin Thief,41181,US,9.99,41181,3.0,5.0,Easy,5.0,5.0
41182,blah,blahblah,Elves,41182,7-12,226,The Capture of Sophie Jones,41182,US,19.99,41182,4.0,5.0,Average,4.5,5.0
41318,blah,blahblah,Friends,41318,7-12,871,Heartlake Hospital,41318,US,99.99,41318,4.0,5.0,Average,4.8,4.0
41314,blah,blahblah,Friends,41314,6-12,622,Stephanie's House,41314,US,69.99,41314,8.0,4.6,Average,4.1,3.3
41317,blah,blahblah,Friends,41317,7-12,603,Sunshine Catamaran,41317,US,69.99,41317,2.0,5.0,Challenging,4.5,5.0
41340,blah,blahblah,Friends,41340,6-12,722,Friendship House,41340,US,69.99,41340,7.0,4.6,Average,4.1,4.0
41324,blah,blahblah,Friends,41324,8-12,585,Snow Resort Ski Lift,41324,US,59.99,41324,3.0,3.3,Average,3.7,3.7
41339,blah,blahblah,Friends,41339,7-12,488,Mia's Camper Van,41339,US,54.99,41339,,,nan,,
41313,blah,blahblah,Friends,41313,6-12,589,Heartlake Summer Pool,41313,US,49.99,41313,6.0,4.8,Easy,4.5,4.0
41338,blah,blahblah,Friends,41338,6-12,460,Stephanie's Sports Arena,41338,US,44.99,41338,1.0,4.0,Average,4.0,1.0
41320,blah,blahblah,Friends,41320,6-12,370,Heartlake Frozen Yogurt Shop,41320,US,39.99,41320,,,nan,,
41323,blah,blahblah,Friends,41323,7-12,402,Snow Resort Chalet,41323,US,39.99,41323,4.0,5.0,Average,5.0,4.5
41325,blah,blahblah,Friends,41325,6-12,326,Heartlake City Playground,41325,US,39.99,41325,3.0,4.0,Challenging,3.7,3.0
41336,blah,blahblah,Friends,41336,6-12,378,Emma's Art Café,41336,US,32.99,41336,3.0,4.7,Average,2.7,3.3
41335,blah,blahblah,Friends,41335,6-12,351,Mia's Tree House,41335,US,29.99,41335,2.0,5.0,Challenging,5.0,5.0
41322,blah,blahblah,Friends,41322,6-12,307,Snow Resort Ice Rink,41322,US,29.99,41322,2.0,5.0,Average,4.5,4.5
41316,blah,blahblah,Friends,41316,6-12,309,Andrea's Speedboat Transporter,41316,US,29.99,41316,1.0,5.0,Easy,5.0,5.0
41311,blah,blahblah,Friends,41311,6-12,289,Heartlake Pizzeria,41311,US,29.99,41311,7.0,3.8,Easy,4.1,3.7
41319,blah,blahblah,Friends,41319,6-12,246,Snow Resort Hot Chocolate Van,41319,US,24.99,41319,3.0,5.0,Easy,4.0,4.0
41334,blah,blahblah,Friends,41334,6-12,229,Andrea's Park Performance,41334,US,24.99,41334,1.0,5.0,Average,5.0,5.0
41333,blah,blahblah,Friends,41333,6-12,223,Olivia's Mission Vehicle,41333,US,19.99,41333,1.0,5.0,nan,5.0,5.0
41332,blah,blahblah,Friends,41332,6-12,210,Emma's Art Stand,41332,US,19.99,41332,,,nan,,
10749,blah,blahblah,Juniors,10749,4-7,115,Mia's Organic Food Market,10749,US,19.99,10749,,,nan,,
41315,blah,blahblah,Friends,41315,6-12,186,Heartlake Surf Shop,41315,US,19.99,41315,4.0,5.0,Easy,4.5,4.8
41330,blah,blahblah,Friends,41330,6-12,119,Stephanie's Soccer Practice,41330,US,14.99,41330,,,nan,,
41329,blah,blahblah,Friends,41329,6-12,163,Olivia's Deluxe Bedroom,41329,US,14.99,41329,1.0,5.0,Easy,4.0,2.0
10748,blah,blahblah,Juniors,10748,4-7,67,Emma's Pet Party,10748,US,9.99,10748,2.0,5.0,Very Easy,5.0,4.0
41328,blah,blahblah,Friends,41328,6-12,95,Stephanie's Bedroom,41328,US,9.99,41328,2.0,4.5,Easy,5.0,5.0
41327,blah,blahblah,Friends,41327,6-12,86,Mia's Bedroom,41327,US,9.99,41327,3.0,2.3,Average,3.0,2.7
40171,blah,blahblah,Friends,40171,6+,249,LEGO® Friends Buildable Hedgehog Storage,40171,US,12.99,40171,2.0,5.0,Average,5.0,5.0
41124,blah,blahblah,Friends,41124,6-12,286,Heartlake Puppy Daycare,41124,US,29.99,41124,5.0,5.0,Average,5.0,5.0
41132,blah,blahblah,Friends,41132,6-12,176,Heartlake Party Shop,41132,US,29.99,41132,5.0,2.8,Easy,2.8,1.8
41128,blah,blahblah,Friends,41128,6-12,195,Amusement Park Space Ride,41128,US,19.99,41128,8.0,4.3,Average,4.5,4.5
41303,blah,blahblah,Friends,41303,5-12,62,Puppy Playground,41303,US,4.99,41303,1.0,5.0,nan,5.0,5.0
41130,blah,blahblah,Friends,41130,8-12,1124,Amusement Park Roller Coaster,41130,US,99.99,41130,17.0,4.8,Average,4.8,4.5
41134,blah,blahblah,Friends,41134,7-12,774,Heartlake Performance School,41134,US,79.99,41134,5.0,3.8,Easy,2.8,2.4
41126,blah,blahblah,Friends,41126,6-12,575,Heartlake Riding Club,41126,US,59.99,41126,5.0,5.0,Average,5.0,5.0
41312,blah,blahblah,Friends,41312,6-12,328,Heartlake Sports Center,41312,US,39.99,41312,3.0,4.5,Average,4.7,4.5
41326,blah,blahblah,Friends,41326,5-12,217,LEGO® Friends Advent Calendar,41326,US,29.99,41326,18.0,2.7,Easy,2.6,2.6
41300,blah,blahblah,Friends,41300,5-12,185,Puppy Championship,41300,US,19.99,41300,,,nan,,
41310,blah,blahblah,Friends,41310,6-12,185,Heartlake Gift Delivery,41310,US,19.99,41310,1.0,4.0,Easy,4.0,5.0
41301,blah,blahblah,Friends,41301,5-12,145,Puppy Parade,41301,US,14.99,41301,1.0,4.0,nan,4.0,4.0
41127,blah,blahblah,Friends,41127,6-12,174,Amusement Park Arcade,41127,US,14.99,41127,6.0,3.8,Average,4.3,4.0
41306,blah,blahblah,Friends,41306,5-12,79,Mia's Beach Scooter,41306,US,9.99,41306,1.0,3.0,Easy,4.0,5.0
41309,blah,blahblah,Friends,41309,5-12,86,Andrea's Musical Duet,41309,US,9.99,41309,,,nan,,
41123,blah,blahblah,Friends,41123,5-12,77,Foal's Washing Station,41123,US,9.99,41123,2.0,4.5,Easy,5.0,4.5
41302,blah,blahblah,Friends,41302,5-12,45,Puppy Pampering,41302,US,4.99,41302,1.0,5.0,Easy,5.0,5.0
75827,blah,blahblah,Ghostbusters™,75827,16+,4634,Firehouse Headquarters,75827,US,349.99,75827,130.0,4.7,Challenging,4.8,4.7
75828,blah,blahblah,Ghostbusters™,75828,8-14,556,Ecto-1 & 2,75828,US,59.99,75828,24.0,4.6,Average,4.8,4.3
21313,blah,blahblah,Ideas,21313,12+,962,Ship in a Bottle,21313,US,69.99,21313,83.0,3.7,Average,4.5,4.2
21314,blah,blahblah,Ideas,21314,10+,230,TRON: Legacy,21314,US,34.99,21314,30.0,4.1,Easy,4.4,3.7
21310,blah,blahblah,Ideas,21310,12+,2049,Old Fishing Store,21310,US,149.99,21310,79.0,4.8,Average,5.0,4.7
21309,blah,blahblah,Ideas,21309,14+,1969,LEGO® NASA Apollo Saturn V,21309,US,119.99,21309,367.0,4.6,Challenging,4.9,4.9
21308,blah,blahblah,Ideas,21308,9+,496,Adventure Time™,21308,US,49.99,21308,23.0,3.6,Easy,3.3,2.7
21312,blah,blahblah,Ideas,21312,10+,231,Women of NASA,21312,US,24.99,21312,33.0,4.4,Easy,4.6,4.5
21307,blah,blahblah,Ideas,21307,12+,773,Caterham Seven 620R,21307,US,79.99,21307,51.0,3.3,Average,4.1,4.0
10758,blah,blahblah,Juniors,10758,4-7,150,T. rex Breakout,10758,US,49.99,10758,,,nan,,
10761,blah,blahblah,Juniors,10761,4-7,178,The Great Home Escape,10761,US,29.99,10761,,,nan,,
10757,blah,blahblah,Juniors,10757,4-7,85,Raptor Rescue Truck,10757,US,24.99,10757,,,nan,,
10760,blah,blahblah,Juniors,10760,4-7,149,Underminer Bank Heist,10760,US,24.99,10760,,,nan,,
10756,blah,blahblah,Juniors,10756,4-7,84,Pteranodon Escape,10756,US,19.99,10756,,,nan,,
10759,blah,blahblah,Juniors,10759,4-7,95,Elastigirl's Rooftop Pursuit,10759,US,19.99,10759,,,nan,,
10745,blah,blahblah,Juniors,10745,5-8,266,Florida 500 Final Race,10745,US,49.99,10745,1.0,5.0,Challenging,5.0,5.0
10734,blah,blahblah,Juniors,10734,4-7,175,Demolition Site,10734,US,29.99,10734,2.0,5.0,nan,5.0,4.0
10746,blah,blahblah,Juniors,10746,4-7,100,Mia's Farm Suitcase,10746,US,19.99,10746,2.0,5.0,Easy,5.0,4.5
10754,blah,blahblah,Juniors,10754,4-7,125,Spider-Man vs. Scorpion Street Showdown,10754,US,19.99,10754,1.0,5.0,nan,4.0,4.0
10739,blah,blahblah,Juniors,10739,4-7,108,Shark Attack,10739,US,19.99,10739,2.0,4.5,Easy,4.5,4.0
10740,blah,blahblah,Juniors,10740,4-7,110,Fire Patrol Suitcase,10740,US,19.99,10740,1.0,,Easy,4.0,
10755,blah,blahblah,Juniors,10755,4-7,131,Zane's Ninja Boat Pursuit,10755,US,19.99,10755,,,nan,,
10738,blah,blahblah,Juniors,10738,4-7,67,Snow White's Forest Cottage,10738,US,14.99,10738,2.0,5.0,Average,5.0,5.0
10737,blah,blahblah,Juniors,10737,4-7,63,Batman™ vs. Mr. Freeze™,10737,US,14.99,10737,2.0,4.0,Easy,4.5,4.0
10747,blah,blahblah,Juniors,10747,4-7,143,Andrea & Stephanie's Beach Holiday,10747,US,29.99,10747,1.0,5.0,Average,5.0,4.0
10687,blah,blahblah,Juniors,10687,4-7,137,Spider-Man™ Hideout,10687,US,29.99,10687,5.0,4.4,Very Easy,4.2,3.8
10725,blah,blahblah,Juniors,10725,4-7,172,Lost Temple,10725,US,29.99,10725,1.0,4.0,Very Easy,4.0,4.0
10735,blah,blahblah,Juniors,10735,4-7,90,Police Truck Chase,10735,US,19.99,10735,3.0,5.0,Easy,5.0,4.7
10722,blah,blahblah,Juniors,10722,4-7,92,Snake Showdown,10722,US,14.99,10722,,,nan,,
